"clnt_id","clnt_gender","clnt_age"
"01197",unknown,unknown
"01198",unknown,unknown
"01199",unknown,unknown
"01200",F,"40"
"01201",F,"30"
"01202",F,"40"
"01203",unknown,unknown
"01204",unknown,unknown
"01205",unknown,unknown
"01206",unknown,unknown
"01207",unknown,unknown
"01208",F,"30"
"01209",unknown,unknown
"01210",M,"40"
"01211",M,"30"
"01212",unknown,unknown
"01213",unknown,unknown
"01214",unknown,unknown
"01215",unknown,unknown
"01216",unknown,unknown
"01217",F,"30"
"01218",unknown,unknown
"01219",unknown,unknown
"01220",F,"30"
"01221",unknown,unknown
"01222",unknown,unknown
"01223",unknown,unknown
"01224",unknown,unknown
"01225",unknown,unknown
"01226",unknown,unknown
"01227",unknown,unknown
"01228",unknown,unknown
"01229",unknown,unknown
"01230",M,"60"
"01231",unknown,unknown
"01232",unknown,unknown
"01233",unknown,unknown
"01234",unknown,unknown
"01235",unknown,unknown
"01236",unknown,unknown
"01237",unknown,unknown
"01238",unknown,unknown
"01239",unknown,unknown
"01240",F,"50"
"01241",unknown,unknown
"01242",F,"30"
"01243",unknown,unknown
"01244",unknown,unknown
"01245",F,"50"
"01246",unknown,unknown
"01247",unknown,unknown
"01248",unknown,unknown
"01249",unknown,unknown
"01250",M,"40"
"01251",F,"40"
"01252",unknown,unknown
"01253",unknown,unknown
"01254",unknown,unknown
"01255",F,"30"
"01256",unknown,unknown
"01257",unknown,unknown
"01258",unknown,unknown
"01259",unknown,unknown
"01260",unknown,unknown
"01261",F,"30"
"01262",F,"30"
"01263",unknown,unknown
"01264",unknown,unknown
"01265",unknown,unknown
"01266",unknown,unknown
"01267",F,"40"
"01268",unknown,unknown
"01269",unknown,unknown
"01270",unknown,unknown
"01271",unknown,unknown
"01272",unknown,unknown
"01273",F,"30"
"01274",unknown,unknown
"01275",unknown,unknown
"01276",unknown,unknown
"01277",F,"30"
"01278",unknown,unknown
"01279",M,"30"
"01280",unknown,unknown
"01281",unknown,unknown
"01282",unknown,unknown
"01283",F,"40"
"01284",M,"20"
"01285",unknown,unknown
"01286",unknown,unknown
"01287",unknown,unknown
"01288",unknown,unknown
"01289",unknown,unknown
"01290",unknown,unknown
"01291",unknown,unknown
"01292",F,"20"
"01293",unknown,unknown
"01294",unknown,unknown
"01295",unknown,unknown
"01296",unknown,unknown
"01297",unknown,unknown
"01298",unknown,unknown
"01299",unknown,unknown
"01300",unknown,unknown
"01301",unknown,unknown
"01302",unknown,unknown
"01303",unknown,unknown
"01304",F,"30"
"01305",unknown,unknown
"01306",unknown,unknown
"01307",unknown,unknown
"01308",unknown,unknown
"01309",unknown,unknown
"01310",unknown,unknown
"01311",unknown,unknown
"01312",F,"50"
"01313",unknown,unknown
"01314",unknown,unknown
"01315",F,"20"
"01316",F,"40"
"01317",unknown,unknown
"01318",unknown,unknown
"01319",unknown,unknown
"01320",unknown,unknown
"01321",unknown,unknown
"01322",unknown,unknown
"01323",unknown,unknown
"01324",F,"50"
"01325",unknown,unknown
"01326",unknown,unknown
"01327",unknown,unknown
"01328",unknown,unknown
"01329",unknown,unknown
"01330",unknown,unknown
"01331",unknown,unknown
"01332",unknown,unknown
"01333",unknown,unknown
"01334",unknown,unknown
"01335",unknown,unknown
"01336",F,"50"
"01337",unknown,unknown
"01338",unknown,unknown
"01339",unknown,unknown
"01340",unknown,unknown
"01341",unknown,unknown
"01342",unknown,unknown
"01343",unknown,unknown
"01344",unknown,unknown
"01345",unknown,unknown
"01346",unknown,unknown
"01347",unknown,unknown
"01348",F,"30"
"01349",unknown,unknown
"01350",unknown,unknown
"01351",unknown,unknown
"01352",unknown,unknown
"01353",unknown,unknown
"01354",unknown,unknown
"01355",unknown,unknown
"01356",F,"40"
"01357",unknown,unknown
"01358",M,"20"
"01359",unknown,unknown
"01360",unknown,unknown
"01361",unknown,unknown
"01362",unknown,unknown
"01363",unknown,unknown
"01364",unknown,unknown
"01365",unknown,unknown
"01366",unknown,unknown
"01367",F,"30"
"01368",unknown,unknown
"01369",unknown,unknown
"01370",unknown,unknown
"01371",unknown,unknown
"01372",unknown,unknown
"01373",unknown,unknown
"01374",unknown,unknown
"01375",unknown,unknown
"01376",F,"30"
"01377",unknown,unknown
"01378",unknown,unknown
"01379",unknown,unknown
"01380",unknown,unknown
"01381",unknown,unknown
"01382",unknown,unknown
"01383",unknown,unknown
"01384",unknown,unknown
"01385",unknown,unknown
"01386",unknown,unknown
"01387",unknown,unknown
"01388",unknown,unknown
"01389",unknown,unknown
"01390",F,"30"
"01391",unknown,unknown
"01392",unknown,unknown
"01393",unknown,unknown
"01394",F,"30"
"01395",unknown,unknown
"01396",unknown,unknown
"01397",unknown,unknown
"01398",unknown,unknown
"01399",unknown,unknown
"01400",unknown,unknown
"01401",unknown,unknown
"01402",unknown,unknown
"01403",unknown,unknown
"01404",unknown,unknown
"01405",unknown,unknown
"01406",unknown,unknown
"01407",unknown,unknown
"01408",unknown,unknown
"01409",unknown,unknown
"01410",unknown,unknown
"01411",F,"30"
"01412",F,"20"
"01413",unknown,unknown
"01414",unknown,unknown
"01415",F,"30"
"01416",unknown,unknown
"01417",F,"30"
"01418",F,"40"
"01419",F,"30"
"01420",unknown,unknown
"01421",M,"40"
"01422",unknown,unknown
"01423",M,"50"
"01424",unknown,unknown
"01425",unknown,unknown
"01426",unknown,unknown
"01427",unknown,unknown
"01428",unknown,unknown
"01429",unknown,unknown
"01430",unknown,unknown
"01431",F,"20"
"01432",unknown,unknown
"01433",unknown,unknown
"01434",unknown,unknown
"01435",unknown,unknown
"01436",unknown,unknown
"01437",F,"30"
"01438",unknown,unknown
"01439",unknown,unknown
"01440",unknown,unknown
"01441",unknown,unknown
"01442",unknown,unknown
"01443",unknown,unknown
"01444",unknown,unknown
"01445",unknown,unknown
"01446",F,"30"
"01447",unknown,unknown
"01448",M,"40"
"01449",F,"30"
"01450",unknown,unknown
"01451",unknown,unknown
"01452",unknown,unknown
"01453",unknown,unknown
"01454",unknown,unknown
"01455",unknown,unknown
"01456",unknown,unknown
"01457",unknown,unknown
"01458",M,"50"
"01459",unknown,unknown
"01460",F,"40"
"01461",unknown,unknown
"01462",unknown,unknown
"01463",unknown,unknown
"01464",unknown,unknown
"01465",unknown,unknown
"01466",F,"20"
"01467",unknown,unknown
"01468",unknown,unknown
"01469",unknown,unknown
"01470",unknown,unknown
"01471",unknown,unknown
"01472",M,"30"
"01473",unknown,unknown
"01474",unknown,unknown
"01475",unknown,unknown
"01476",unknown,unknown
"01477",unknown,unknown
"01478",M,"20"
"01479",unknown,unknown
"01480",unknown,unknown
"01481",F,"30"
"01482",F,"40"
"01483",M,"40"
"01484",unknown,unknown
"01485",unknown,unknown
"01486",unknown,unknown
"01487",unknown,unknown
"01488",unknown,unknown
"01489",unknown,unknown
"01490",unknown,unknown
"01491",unknown,unknown
"01492",unknown,unknown
"01493",F,"40"
"01494",unknown,unknown
"01495",unknown,unknown
"01496",M,"40"
"01497",unknown,unknown
"01498",unknown,unknown
"01499",F,"50"
"01500",unknown,unknown
"01501",M,"40"
"01502",unknown,unknown
"01503",unknown,unknown
"01504",unknown,unknown
"01505",unknown,unknown
"01506",unknown,unknown
"01507",unknown,unknown
"01508",unknown,unknown
"01509",unknown,unknown
"01510",F,"40"
"01511",unknown,unknown
"01512",unknown,unknown
"01513",unknown,unknown
"01514",unknown,unknown
"01515",unknown,unknown
"01516",unknown,unknown
"01517",unknown,unknown
"01518",unknown,unknown
"01519",unknown,unknown
"01520",unknown,unknown
"01521",unknown,unknown
"01522",unknown,unknown
"01523",F,"40"
"01524",F,"50"
"01525",unknown,unknown
"01526",unknown,unknown
"01527",unknown,unknown
"01528",unknown,unknown
"01529",unknown,unknown
"01530",unknown,unknown
"01531",F,"40"
"01532",F,"20"
"01533",unknown,unknown
"01534",unknown,unknown
"01535",unknown,unknown
"01536",unknown,unknown
"01537",F,"30"
"01538",unknown,unknown
"01539",unknown,unknown
"01540",F,"30"
"01541",unknown,unknown
"01542",unknown,unknown
"01543",F,"40"
"01544",F,"60"
"01545",unknown,unknown
"01546",unknown,unknown
"01547",F,"20"
"01548",unknown,unknown
"01549",unknown,unknown
"01550",unknown,unknown
"01551",M,"30"
"01552",unknown,unknown
"01553",unknown,unknown
"01554",unknown,unknown
"01555",unknown,unknown
"01556",F,"40"
"01557",unknown,unknown
"01558",unknown,unknown
"01559",unknown,unknown
"01560",F,"40"
"01561",unknown,unknown
"01562",unknown,unknown
"01563",unknown,unknown
"01564",unknown,unknown
"01565",unknown,unknown
"01566",F,"40"
"01567",unknown,unknown
"01568",unknown,unknown
"01569",unknown,unknown
"01570",F,"40"
"01571",unknown,unknown
"01572",unknown,unknown
"01573",F,"30"
"01574",unknown,unknown
"01575",unknown,unknown
"01576",F,"20"
"01577",unknown,unknown
"01578",unknown,unknown
"01579",unknown,unknown
"01580",F,"40"
"01581",unknown,unknown
"01582",unknown,unknown
"01583",unknown,unknown
"01584",unknown,unknown
"01585",F,"40"
"01586",unknown,unknown
"01587",unknown,unknown
"01588",unknown,unknown
"01589",unknown,unknown
"01590",unknown,unknown
"01591",F,"40"
"01592",F,"20"
"01593",F,"40"
"01594",F,"50"
"01595",F,"30"
"01596",unknown,unknown
"01597",unknown,unknown
"01598",unknown,unknown
"01599",unknown,unknown
"01600",unknown,unknown
"01601",unknown,unknown
"01602",unknown,unknown
"01603",unknown,unknown
"01604",F,"40"
"01605",unknown,unknown
"01606",unknown,unknown
"01607",F,"40"
"01608",F,"40"
"01609",unknown,unknown
"01610",unknown,unknown
"01611",unknown,unknown
"01612",unknown,unknown
"01613",M,"30"
"01614",unknown,unknown
"01615",F,"50"
"01616",unknown,unknown
"01617",unknown,unknown
"01618",unknown,unknown
"01619",unknown,unknown
"01620",unknown,unknown
"01621",unknown,unknown
"01622",unknown,unknown
"01623",F,"40"
"01624",unknown,unknown
"01625",unknown,unknown
"01626",unknown,unknown
"01627",unknown,unknown
"01628",unknown,unknown
"01629",unknown,unknown
"01630",unknown,unknown
"01631",F,"50"
"01632",unknown,unknown
"01633",unknown,unknown
"01634",unknown,unknown
"01635",unknown,unknown
"01636",unknown,unknown
"01637",unknown,unknown
"01638",unknown,unknown
"01639",unknown,unknown
"01640",unknown,unknown
"01641",F,"40"
"01642",unknown,unknown
"01643",unknown,unknown
"01644",unknown,unknown
"01645",unknown,unknown
"01646",F,"40"
"01647",unknown,unknown
"01648",unknown,unknown
"01649",unknown,unknown
"01650",unknown,unknown
"01651",unknown,unknown
"01652",F,"30"
"01653",unknown,unknown
"01654",unknown,unknown
"01655",unknown,unknown
"01656",unknown,unknown
"01657",unknown,unknown
"01658",F,"40"
"01659",unknown,unknown
"01660",unknown,unknown
"01661",unknown,unknown
"01662",unknown,unknown
"01663",unknown,unknown
"01664",unknown,unknown
"01665",unknown,unknown
"01666",unknown,unknown
"01667",unknown,unknown
"01668",unknown,unknown
"01669",unknown,unknown
"01670",unknown,unknown
"01671",unknown,unknown
"01672",M,"30"
"01673",unknown,unknown
"01674",unknown,unknown
"01675",unknown,unknown
"01676",unknown,unknown
"01677",unknown,unknown
"01678",unknown,unknown
"01679",unknown,unknown
"01680",unknown,unknown
"01681",F,"40"
"01682",unknown,unknown
"01683",F,"20"
"01684",unknown,unknown
"01685",unknown,unknown
"01686",unknown,unknown
"01687",F,"30"
"01688",unknown,unknown
"01689",unknown,unknown
"01690",F,"40"
"01691",unknown,unknown
"01692",unknown,unknown
"01693",unknown,unknown
"01694",unknown,unknown
"01695",unknown,unknown
"01696",unknown,unknown
"01697",unknown,unknown
"01698",unknown,unknown
"01699",unknown,unknown
"01700",unknown,unknown
"01701",unknown,unknown
"01702",F,"20"
"01703",unknown,unknown
"01704",unknown,unknown
"01705",unknown,unknown
"01706",unknown,unknown
"01707",unknown,unknown
"01708",unknown,unknown
"01709",unknown,unknown
"01710",unknown,unknown
"01711",unknown,unknown
"01712",unknown,unknown
"01713",unknown,unknown
"01714",unknown,unknown
"01715",F,"50"
"01716",unknown,unknown
"01717",unknown,unknown
"01718",unknown,unknown
"01719",unknown,unknown
"01720",F,"30"
"01721",unknown,unknown
"01722",unknown,unknown
"01723",unknown,unknown
"01724",F,"30"
"01725",unknown,unknown
"01726",unknown,unknown
"01727",unknown,unknown
"01728",unknown,unknown
"01729",unknown,unknown
"01730",unknown,unknown
"01731",unknown,unknown
"01732",unknown,unknown
"01733",unknown,unknown
"01734",F,"30"
"01735",unknown,unknown
"01736",F,"40"
"01737",unknown,unknown
"01738",F,"20"
"01739",unknown,unknown
"01740",unknown,unknown
"01741",unknown,unknown
"01742",F,"30"
"01743",F,"50"
"01744",unknown,unknown
"01745",unknown,unknown
"01746",unknown,unknown
"01747",unknown,unknown
"01748",unknown,unknown
"01749",unknown,unknown
"01750",unknown,unknown
"01751",F,"30"
"01752",unknown,unknown
"01753",unknown,unknown
"01754",unknown,unknown
"01755",unknown,unknown
"01756",unknown,unknown
"01757",unknown,unknown
"01758",unknown,unknown
"01759",unknown,unknown
"01760",unknown,unknown
"01761",unknown,unknown
"01762",unknown,unknown
"01763",unknown,unknown
"01764",unknown,unknown
"01765",unknown,unknown
"01766",unknown,unknown
"01767",unknown,unknown
"01768",unknown,unknown
"01769",unknown,unknown
"01770",unknown,unknown
"01771",unknown,unknown
"01772",F,"20"
"01773",M,"30"
"01774",unknown,unknown
"01775",unknown,unknown
"01776",F,"40"
"01777",unknown,unknown
"01778",unknown,unknown
"01779",F,"30"
"01780",unknown,unknown
"01781",unknown,unknown
"01782",F,"20"
"01783",unknown,unknown
"01784",F,"40"
"01785",unknown,unknown
"01786",unknown,unknown
"01787",F,"30"
"01788",unknown,unknown
"01789",unknown,unknown
"01790",unknown,unknown
"01791",unknown,unknown
"01792",F,"30"
"01793",unknown,unknown
"01794",M,"40"
"01795",F,"30"
"01796",unknown,unknown
"01797",unknown,unknown
"01798",unknown,unknown
"01799",unknown,unknown
"01800",unknown,unknown
"01801",unknown,unknown
"01802",unknown,unknown
"01803",unknown,unknown
"01804",unknown,unknown
"01805",unknown,unknown
"01806",F,"30"
"01807",unknown,unknown
"01808",unknown,unknown
"01809",F,"40"
"01810",F,"40"
"01811",unknown,unknown
"01812",unknown,unknown
"01813",unknown,unknown
"01814",unknown,unknown
"01815",unknown,unknown
"01816",unknown,unknown
"01817",unknown,unknown
"01818",unknown,unknown
"01819",unknown,unknown
"01820",unknown,unknown
"01821",unknown,unknown
"01822",unknown,unknown
"01823",unknown,unknown
"01824",unknown,unknown
"01825",unknown,unknown
"01826",unknown,unknown
"01827",F,"50"
"01828",unknown,unknown
"01829",unknown,unknown
"01830",F,"30"
"01831",F,"20"
"01832",unknown,unknown
"01833",unknown,unknown
"01834",unknown,unknown
"01835",unknown,unknown
"01836",F,"40"
"01837",unknown,unknown
"01838",F,"40"
"01839",unknown,unknown
"01840",F,"30"
"01841",F,"20"
"01842",unknown,unknown
"01843",unknown,unknown
"01844",unknown,unknown
"01845",unknown,unknown
"01846",unknown,unknown
"01847",unknown,unknown
"01848",unknown,unknown
"01849",unknown,unknown
"01850",unknown,unknown
"01851",unknown,unknown
"01852",unknown,unknown
"01853",F,"40"
"01854",F,"30"
"01855",unknown,unknown
"01856",F,"50"
"01857",unknown,unknown
"01858",unknown,unknown
"01859",unknown,unknown
"01860",F,"40"
"01861",unknown,unknown
"01862",unknown,unknown
"01863",unknown,unknown
"01864",unknown,unknown
"01865",unknown,unknown
"01866",unknown,unknown
"01867",unknown,unknown
"01868",unknown,unknown
"01869",F,"20"
"01870",F,"40"
"01871",F,"50"
"01872",F,"40"
"01873",unknown,unknown
"01874",M,"30"
"01875",unknown,unknown
"01876",unknown,unknown
"01877",unknown,unknown
"01878",unknown,unknown
"01879",F,"40"
"01880",unknown,unknown
"01881",F,"40"
"01882",unknown,unknown
"01883",unknown,unknown
"01884",F,"40"
"01885",unknown,unknown
"01886",unknown,unknown
"01887",unknown,unknown
"01888",unknown,unknown
"01889",F,"40"
"01890",F,"40"
"01891",unknown,unknown
"01892",F,"30"
"01893",unknown,unknown
"01894",unknown,unknown
"01895",unknown,unknown
"01896",unknown,unknown
"01897",unknown,unknown
"01898",unknown,unknown
"01899",unknown,unknown
"01900",F,"20"
"01901",unknown,unknown
"01902",M,"20"
"01903",unknown,unknown
"01904",unknown,unknown
"01905",unknown,unknown
"01906",unknown,unknown
"01907",unknown,unknown
"01908",unknown,unknown
"01909",unknown,unknown
"01910",F,"30"
"01911",F,"30"
"01912",unknown,unknown
"01913",unknown,unknown
"01914",unknown,unknown
"01915",F,"30"
"01916",unknown,unknown
"01917",unknown,unknown
"01918",unknown,unknown
"01919",F,"50"
"01920",unknown,unknown
"01921",unknown,unknown
"01922",M,"40"
"01923",F,"30"
"01924",unknown,unknown
"01925",M,"40"
