id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
202,20140905T000000,370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100
203,20150209T000000,405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320
204,20140723T000000,389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.34299999999999,2410,15256
205,20150224T000000,630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600
206,20141022T000000,360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937
207,20141002T000000,580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004
208,20140709T000000,550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166
209,20140710T000000,879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.01700000000001,3150,11374
210,20150304T000000,446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220
211,20140602T000000,404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592
212,20140624T000000,3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.07700000000001,4550,19508
213,20140811T000000,335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903
214,20140619T000000,576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,98117,47.6933,-122.39299999999999,2190,7310
215,20150401T000000,208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590
216,20150115T000000,315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476000000000006,-122.337,1460,10139
217,20150228T000000,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.29700000000001,1460,5000
218,20150108T000000,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330
219,20150209T000000,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601000000000006,-122.294,2440,5750
220,20141023T000000,201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.528999999999996,-121.837,1660,78408
221,20140502T000000,2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400
222,20140618T000000,1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
223,20141105T000000,305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350
224,20150408T000000,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162
225,20140723T000000,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864
226,20141122T000000,268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775
227,20150311T000000,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460
228,20140905T000000,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500
229,20150428T000000,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600
230,20140725T000000,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004
231,20150416T000000,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955
232,20140729T000000,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450
233,20140703T000000,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.21700000000001,2770,9525
234,20141007T000000,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894
235,20140722T000000,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.35700000000001,1820,3750
236,20140826T000000,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000
237,20150501T000000,245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,78408
238,20150424T000000,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.09299999999999,2560,14764
239,20141106T000000,684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.15700000000001,3470,8066
240,20140909T000000,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691
241,20141017T000000,309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000
242,20140718T000000,552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823
243,20140723T000000,165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138
244,20141021T000000,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.17299999999999,1720,12080
245,20150416T000000,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646
246,20140604T000000,299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,19207
247,20140922T000000,855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.22200000000001,2610,10180
248,20150126T000000,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400
249,20141203T000000,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120
250,20150324T000000,252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654
251,20140604T000000,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766
252,20140806T000000,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.03399999999999,2010,5091
253,20141006T000000,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530
254,20140505T000000,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.15899999999999,1340,17689
255,20140805T000000,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750
256,20140605T000000,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.97399999999999,1580,28399
257,20140828T000000,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340
258,20141210T000000,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168
259,20140819T000000,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363
260,20140917T000000,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800
261,20150130T000000,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,44049
262,20150326T000000,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,17449
263,20141001T000000,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,21455
264,20141120T000000,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650
265,20141001T000000,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.34100000000001,1810,6929
266,20141223T000000,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721
267,20140811T000000,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625
268,20140520T000000,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447
269,20141027T000000,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500
270,20150421T000000,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577
271,20140916T000000,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868
272,20140805T000000,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142
273,20150313T000000,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930
274,20150121T000000,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050
275,20140728T000000,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009
276,20141111T000000,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691
277,20140515T000000,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350
278,20140801T000000,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,0,98177,47.772,-122.35799999999999,1610,10020
279,20141210T000000,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620
280,20140618T000000,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.90100000000001,1790,27743
281,20140512T000000,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.21799999999999,3180,12239
282,20140728T000000,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,3600,16553
283,20150430T000000,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600
284,20140619T000000,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500
285,20140619T000000,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.15700000000001,1390,8750
286,20140825T000000,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963
287,20150422T000000,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500
288,20150224T000000,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,1994,0,98045,47.4807,-121.779,2430,22357
289,20140912T000000,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352
290,20140806T000000,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235
291,20150427T000000,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996
292,20140911T000000,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986,0,98038,47.401,-122.02600000000001,3180,36852
293,20150318T000000,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,0,98031,47.403999999999996,-122.191,1550,8134
294,20140716T000000,517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,2006,0,98070,47.3889,-122.48200000000001,1380,143947
295,20141104T000000,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978,0,98077,47.7718,-122.095,2990,36497
296,20140723T000000,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118
297,20150212T000000,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867
298,20140909T000000,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295
299,20141223T000000,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.98200000000001,2320,5465
300,20140710T000000,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,4680,211267
301,20141203T000000,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050
302,20140730T000000,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800
303,20150107T000000,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094
304,20140717T000000,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,0,98122,47.6073,-122.30799999999999,1300,5120
305,20141114T000000,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947,1974,98166,47.4546,-122.337,1620,39480
306,20150225T000000,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,3530,15715
307,20140506T000000,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,1460,9660
308,20150512T000000,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,2310,5082
309,20140908T000000,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,1987,0,98052,47.7205,-122.12700000000001,3930,21887
310,20140722T000000,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277
311,20140903T000000,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094
312,20140919T000000,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.22399999999999,2300,4674
313,20140916T000000,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131
314,20150312T000000,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003
315,20140708T000000,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,1610,3090
316,20140916T000000,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977,0,98146,47.504,-122.382,2460,11760
317,20140923T000000,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910
318,20140722T000000,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,1890,7519
319,20140715T000000,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,0,98105,47.6694,-122.275,2400,5406
320,20150422T000000,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,0,98038,47.4056,-121.955,1930,210394
321,20141110T000000,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005,0,98027,47.5534,-122.07799999999999,3630,7704
322,20150319T000000,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460
323,20141009T000000,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,0,98034,47.7206,-122.211,1930,7221
324,20141105T000000,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,9450
325,20150502T000000,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,1977,1999,98034,47.7183,-122.258,2610,13838
326,20141231T000000,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,1630,10007
327,20150222T000000,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976,0,98038,47.361999999999995,-122.029,1230,10209
328,20150421T000000,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.12100000000001,2120,16117
329,20141014T000000,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1960,0,98040,47.5505,-122.221,1900,10005
330,20140520T000000,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,0,98028,47.7605,-122.234,2500,5788
331,20150108T000000,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,0,98072,47.7356,-122.15700000000001,2350,3710
332,20141126T000000,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,1980,0,98070,47.3844,-122.43799999999999,2280,75396
333,20140612T000000,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600
334,20150128T000000,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1986,0,98042,47.3663,-122.089,1490,8223
335,20140626T000000,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.12299999999999,3220,8567
336,20150305T000000,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,2400,8049
337,20141104T000000,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777
338,20141112T000000,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,98133,47.7617,-122.35700000000001,1220,7000
339,20140523T000000,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,1912,0,98014,47.6499,-121.90899999999999,1200,7500
340,20150107T000000,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,0,98168,47.4857,-122.318,1770,14833
341,20150106T000000,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200
342,20140623T000000,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950
343,20150213T000000,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000,0,98074,47.6336,-122.064,3230,7709
344,20141113T000000,1199000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400
345,20141014T000000,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,2000,0,98074,47.6332,-122.066,4300,11919
346,20140811T000000,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.06200000000001,3390,7111
347,20140808T000000,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003,0,98029,47.5461,-121.99799999999999,1580,3000
348,20140901T000000,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400
349,20150406T000000,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550
350,20140718T000000,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.18799999999999,2920,10988
351,20141104T000000,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955,0,98006,47.5772,-122.15299999999999,1620,9000
352,20140603T000000,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0,98042,47.3875,-122.161,2350,7691
353,20150325T000000,849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.17399999999999,2230,11553
354,20141027T000000,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012
355,20150428T000000,295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.37799999999999,2060,8250
356,20140711T000000,1067000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,1998,0,98006,47.5521,-122.137,3600,11793
357,20140721T000000,207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,1917,0,98118,47.5158,-122.264,1860,5000
358,20141216T000000,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,2002,0,98075,47.5985,-121.977,2820,7302
359,20150210T000000,1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,1977,0,98027,47.5645,-122.08200000000001,3080,11081
360,20150205T000000,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,1987,0,98055,47.4734,-122.186,1680,4921
361,20150127T000000,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,1968,0,98042,47.3811,-122.087,1300,10794
362,20141030T000000,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,1910,10392
363,20150128T000000,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,1925,2003,98116,47.5836,-122.387,1440,4420
364,20140917T000000,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,1958,0,98032,47.3841,-122.28399999999999,2424,12410
365,20140818T000000,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025
366,20141106T000000,437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,2000,0,98065,47.5322,-121.88,2530,4816
367,20140519T000000,475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,1929,0,98117,47.6799,-122.381,1460,3825
368,20140502T000000,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.15100000000001,2200,12825
369,20150210T000000,280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,1930,10200
370,20140521T000000,240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0,1993,0,98188,47.4467,-122.281,1450,11682
371,20140527T000000,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333
372,20150202T000000,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100
373,20140508T000000,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,98119,47.6454,-122.37299999999999,1420,5538
374,20140612T000000,1485000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0,2006,0,98033,47.6821,-122.196,2160,7200
375,20150305T000000,480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0,2005,0,98059,47.4877,-122.139,2830,7787
376,20140721T000000,1095000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0,1990,0,98053,47.6554,-122.01799999999999,2900,50529
377,20141105T000000,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.34700000000001,1220,660
378,20140820T000000,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,1951,0,98116,47.5789,-122.39299999999999,1770,5000
379,20150311T000000,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680
380,20141029T000000,308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,1860,11811
381,20141114T000000,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2950,9323
382,20150325T000000,288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190,0,1958,0,98058,47.452,-122.177,1190,7560
383,20140818T000000,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,1951,0,98126,47.5186,-122.374,940,5000
384,20141121T000000,727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0,1952,0,98004,47.6221,-122.193,1380,9121
385,20140618T000000,1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0,2001,0,98024,47.6033,-121.943,4210,233971
386,20141105T000000,365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0,1944,0,98125,47.7315,-122.305,1320,7085
387,20141008T000000,662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500,0,1984,0,98052,47.6917,-122.084,2590,28837
388,20150429T000000,270500.0,3,2.5,1780,7848,1.0,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848
389,20150224T000000,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0,1987,0,98075,47.5931,-122.071,3340,49206
390,20150218T000000,204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,1971,0,98010,47.3105,-122.021,1580,7405
391,20150218T000000,358000.0,3,2.25,1610,6655,2.0,0,0,4,7,1610,0,1985,0,98058,47.4296,-122.161,1780,7529
392,20150501T000000,452000.0,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,1979,0,98011,47.7373,-122.197,1870,8190
393,20141204T000000,595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,1900,0,98103,47.6582,-122.345,1920,4000
394,20150410T000000,249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987
395,20150310T000000,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109
396,20150218T000000,2125000.0,3,2.5,5403,24069,2.0,1,4,4,12,5403,0,1976,0,98166,47.4169,-122.348,3980,104374
397,20141030T000000,280000.0,4,2.5,1560,4350,2.0,0,0,3,7,1560,0,2003,0,98056,47.5025,-122.186,1560,4350
398,20141013T000000,318888.0,4,1.75,2320,12000,1.0,0,0,4,8,2270,50,1973,0,98032,47.3644,-122.28,2120,9880
399,20141121T000000,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983,0,98031,47.3914,-122.169,2120,14479
400,20150422T000000,910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0,1988,0,98052,47.7197,-122.131,3920,24728
401,20140523T000000,782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770
402,20150319T000000,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,98106,47.5213,-122.35700000000001,1070,928
403,20140923T000000,315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,1979,0,98058,47.4518,-122.16,1870,9588
404,20140528T000000,215000.0,2,1.0,1320,8865,1.0,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490
405,20140723T000000,705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,1946,0,98040,47.5885,-122.24799999999999,2180,8535
